project_id,source_project_id,source_kind,temporal_bucket,manor_id,manor_label,county_id,county_label,holding_type,governing_actor_boundary,governing_actor_id,governing_actor_name,asset_surface_id,surface_key,surface_name,catalog_package_id,catalog_package_name,project_kind,action_class,cost_profile,start_year,expected_completion_year,percent_complete_1120_candidate,state_1120_candidate,condition_basis,selection_basis,candidate_accountable_owner_person_id,candidate_accountable_owner_person_name,owner_assignment_basis,source_project_disposition,source_status,economy_bridge_state,runtime_authority,uat1_display_state
manorop_recon_repair_0645_estate_surface_c09c7b7f7988e2cfc0c3,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_38401,Manor of Lindenbury Hall,c_5,Orchardmere,minor_lordship,house,t0h_5eab505d30e3910a6069ca01,House Meadford of Lindenbury Hall,estate_surface_c09c7b7f7988e2cfc0c3,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B2_estate_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_9bdf9437b92df18eb3c3e3e0,"Edward Woodward, manor bailiff reeve, called Southman Short",exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0646_estate_surface_5c78c5ea0f8e4f064996,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_37256,Manor of Hawkley,c_10,Falkenford,barony,house,t0h_ecd504ca915313581c840ac9,House Ridgeford,estate_surface_5c78c5ea0f8e4f064996,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_bd40a39d6ea6fb66dcfa3cf5,Hugh White the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0648_estate_surface_588f53cf7e8778a4d31f,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_39211,Manor of Ulffield Hall,c_4,Northwych,minor_lordship,house,t0h_9ce4c24568f72c1efffab400,House Harrowfieldstead Vale,estate_surface_588f53cf7e8778a4d31f,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_9ec74f85112eeadbcb4e7fe8,"Milo Brook, manor bailiff reeve",exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0658_estate_surface_b4185d97a3b765af394a,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_33892,Manor of Hawkburn Court,c_2,Larkspire,minor_lordship,house,t0h_50ddcd86b14f11343426aee2,House Hawkburn Court,estate_surface_b4185d97a3b765af394a,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B2_estate_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_15fc6d5ee26889e7392ff282,Hugh Granger,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0659_estate_surface_56f26ad41aad02c6430e,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_48223,Manor of Pilgrimstead Hall,c_11,Glastonmere,crown_domain,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_56f26ad41aad02c6430e,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_68fa5d82017f4c6b72eff8bf,Osbert Scrivener,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0662_estate_surface_94af76148d144d02a1c3,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_41438,Manor of Elderwell,c_9,Eldham,minor_lordship,house,t0h_9a8cbadd596fea1e1513b0c7,House Eldham,estate_surface_94af76148d144d02a1c3,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_b4763aaa407d16fe774821d2,Baldwin Redman the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0663_estate_surface_d2191527e577249ed68e,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_42860,Manor of Falconworth Court,c_10,Falkenford,minor_lordship,crown_public,institution:royal_crown_falvier_apparatus,Crown/Public Authority,estate_surface_d2191527e577249ed68e,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_2a372906acb91e4c17890b68,Robert Granger,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0664_estate_surface_ef5ca94e92b2d50add7f,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_33891,Manor of Keldham,c_2,Larkspire,county_domain,house,t0h_c5c0829d43a00dc646c6a1af,House Larkspire,estate_surface_ef5ca94e92b2d50add7f,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_56c0b888a7deb42b4f1db610,John Granger the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0668_estate_surface_0b44bf16febeef9e0155,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_40311,Manor of Elderstow,c_9,Eldham,minor_lordship,church_institution,institution:archbishopric_eldham,Archbishopric of Eldham,estate_surface_0b44bf16febeef9e0155,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B2_estate_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_8ea2ff8eea78a87a6bdd8e0e,Nicholas White the Black,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0674_estate_surface_2c3c457387a9b77bb8d1,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_38655,Manor of Spearwick Court,c_10,Falkenford,minor_lordship,house,t0h_d570239a946bfc25e0912f98,House Kiteham,estate_surface_2c3c457387a9b77bb8d1,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_429bf8b1cf8641a15a2b957f,Thomas Spicer,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0675_estate_surface_2129d26817309bf7195d,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_29650,Manor of Harrowstow Court,c_6,Wyrmford,barony,house,t0h_ee02f8aedc9b4e49ed62a1b3,House Ridgegate,estate_surface_2129d26817309bf7195d,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_329055fcc01d59ec46770492,Henry Wright the White,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0676_estate_surface_9cc80d9dd60424070c38,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_46498,Manor of Lindenhall,c_13,Ivydale,minor_lordship,house,t0h_8b8f18698386c84f3892d265,House Lindenhall,estate_surface_9cc80d9dd60424070c38,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_a43aee400d4ae9d474d7ea09,"Osmund Scribner, manor bailiff reeve",exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0680_estate_surface_3bdc4d3c84ec1daa3af5,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_32772,Manor of Hawkburn Hall,c_2,Larkspire,barony,house,t0h_388f8d1a88706db59ea853f5,House Spireway,estate_surface_3bdc4d3c84ec1daa3af5,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_0ca599757c9099ce83c85e7f,Gerard Draper the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0681_estate_surface_2bf65a17fc2dbe8c518f,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_43165,Manor of Pilgrimwick,c_11,Glastonmere,minor_lordship,house,t0h_2fd916fac94937bc29c8652d,House Pilgrimwick,estate_surface_2bf65a17fc2dbe8c518f,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_b03e064eb2479ed4b51ef9c8,Simon Small,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0682_estate_surface_41022571e54e362be760,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_50715,Manor of Greenvale Court,c_13,Ivydale,minor_lordship,house,t0h_e10627975fe734fcb7981845,House Strandwick,estate_surface_41022571e54e362be760,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,repair,repair,B2_estate_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_18802ac30bb5fad5b6d364af,"Warin Penn, manor bailiff reeve",exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0684_estate_surface_6016084c601e5211a816,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_48162,Manor of Fieldbrook,c_12,Harrowfield,church_fief,church_institution,institution:church_fief_hx_48450,Church temporal package 48450,estate_surface_6016084c601e5211a816,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_415f68f9a367e44adec1b5ad,Edmund Reader the Younger,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0685_estate_surface_4066b5dafd103c7635a8,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_39756,Manor of Yewcote,c_9,Eldham,church_fief,church_institution,institution:church_fief_hx_39755,Church temporal package 39755,estate_surface_4066b5dafd103c7635a8,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_d4c460f7b6eccf594981d258,Roger Booker the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0688_estate_surface_ffbc386e0bc9b2cd9411,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_37475,Manor of Reedley,c_8,Dunmere,minor_lordship,house,t0h_c75ee64a2bd346055e50adf8,House Reedley,estate_surface_ffbc386e0bc9b2cd9411,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,impaired,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_61fa0eec981a53d428a31129,Edward Brook,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0692_estate_surface_7d2561b3b7f720c1903d,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_41684,Manor of Warestrand,c_8,Dunmere,minor_lordship,house,t0h_1430c52adbd9a1a710aa5dbe,House Warestrand,estate_surface_7d2561b3b7f720c1903d,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_14b5a3d3efa2c0b54ec30d4e,Antone of Warestrand,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0694_estate_surface_0730497ede5f8fef272e,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_47369,Manor of Fenfold,c_11,Glastonmere,minor_lordship,house,t0h_39033dab69c5dd7546b05432,House Ashham,estate_surface_0730497ede5f8fef272e,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_366ee8821620a8d2b443031d,Emeric Crofter,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0697_estate_surface_c2b565782c33576eb467,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_43448,Manor of Oakminster,c_11,Glastonmere,barony,house,t0h_b4d9750e2c0b5af559c621cb,House Northbury,estate_surface_c2b565782c33576eb467,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_30b4a37188442211b5ed6b17,Aelfwine Scriven the Elder,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0700_estate_surface_90f4272724ff690bb2a8,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_30492,Manor of Fordwick,c_6,Wyrmford,minor_lordship,house,t0h_ef0f1902aec3847e352a34dc,House Kitebury Hall,estate_surface_90f4272724ff690bb2a8,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,repair,repair,B2_estate_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_091788785c394c11fda8ccba,John the Elder of Kitebury Hall,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0701_estate_surface_8b9825bb31b8f3a984b6,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_42826,Manor of Greenstow,c_12,Harrowfield,minor_lordship,house,t0h_b03fa6d7a3f27750ab6f758b,House Harrowbend,estate_surface_8b9825bb31b8f3a984b6,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_f2d027bb7a023f067cec6c79,Bartholomew Field,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0709_estate_surface_4c0232d0ce7be54802ac,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_43982,Manor of Bridgestow,c_10,Falkenford,minor_lordship,house,t0h_f2f3bf4df3aa134577c19791,House Brookstead Court,estate_surface_4c0232d0ce7be54802ac,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,impaired,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_74d8de4dc91591b62ab4f444,Paul Carter,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0712_estate_surface_6b325961cba6010f0111,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_34437,Manor of Ravenbridge,c_4,Northwych,barony,house,t0h_41dd8e59b34a1dad5b06e894,House Hytheford,estate_surface_6b325961cba6010f0111,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_56d3fb6f354c7c9a91d5fb09,Edwin Fuller,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0726_estate_surface_6fd1c28ff53e816aecb8,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_49331,Manor of Redhall Hall,c_0,Alderwick,minor_lordship,house,t0h_03141f041a054ddb63e7cf37,House Falconhurst,estate_surface_6fd1c28ff53e816aecb8,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_7fca0cca4a148ca890c902a7,Fulke of Falconhurst,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0727_estate_surface_1b33c988389d18fa8202,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_51555,Manor of Cloverdene,c_13,Ivydale,minor_lordship,house,t0h_3e14c679e39d721960288904,House Coppiceholt,estate_surface_1b33c988389d18fa8202,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_4dfb6ad2fa7ee9e0b4873f33,"Theobald Webber, manor bailiff reeve",exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0732_estate_surface_e75d13264733475a07a3,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_38054,Manor of Strandham,c_8,Dunmere,minor_lordship,house,t0h_b147d876c18da4fd119e0a5b,House Strandham,estate_surface_e75d13264733475a07a3,IE-003,Livestock Yard & Stables,EP-04,Animal & Transport Support,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_47c7c542f076a9286d0f3335,Noel Wright,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0733_estate_surface_a2a861a685917ce8c676,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_35882,Manor of Sedgewick,c_3,Merewatch,county_domain,house,t0h_af88943044ef7b9b4b0e6f95,House Merewatch,estate_surface_a2a861a685917ce8c676,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_6f3be1d5812c0fc6f377d36f,Richard Reader the White,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0734_estate_surface_51f44f34fac80e5de070,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_29647,Manor of Greencote Hall,c_6,Wyrmford,minor_lordship,house,t0h_0d366f4a7e763cc30d4a63de,House Greencote Hall,estate_surface_51f44f34fac80e5de070,IE-004,Field System & Rotation,EP-03,Land & Water Management,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,impaired,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_3c06bc7d918a1f16c822ca3e,Odo Hayward,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0736_estate_surface_d78a952ff75fe1af6a96,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_41726,Manor of Minsterworth,c_9,Eldham,minor_lordship,house,t0h_473371bfcfd14436acea45cb,House Coppiceton,estate_surface_d78a952ff75fe1af6a96,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_5551e19eee1e8b3f43c15b6b,Hugh Woodward,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0741_estate_surface_c6c7482c90e97ec16846,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_57452,Manor of Fordstow,c_14,Kestrelford,minor_lordship,crown_public,crown:actor_crown,Crown / Public Realm,estate_surface_c6c7482c90e97ec16846,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_d5b486274b33fee684dc17bf,Richard Bywood,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0742_estate_surface_6fb64cb2f497ae3eb0c3,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_37840,Manor of Lindenbury,c_5,Orchardmere,minor_lordship,house,t0h_fa0aab491627e871a1b19ef7,House Lindenbury,estate_surface_6fb64cb2f497ae3eb0c3,IE-001,Estate Core & Working Yard,EP-01,Estate Core & Residence,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_cc802bb672199b1c71aa0400,Theobald Dyer,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0745_estate_surface_23a1edff5d94c7e68603,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_33881,Manor of Harththorpe Hall,c_2,Larkspire,county_domain,house,t0h_c5c0829d43a00dc646c6a1af,House Larkspire,estate_surface_23a1edff5d94c7e68603,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_811aa519cf85e730dd099a26,Richard Rider,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0747_estate_surface_3f0f9001a171bbbf280c,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_30532,Manor of Wychstow,c_1,Bramholt,church_fief,church_institution,institution:church_fief_hx_31094,Church temporal package 31094,estate_surface_3f0f9001a171bbbf280c,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B1_minor_repair,1118,1119,1.0000,completed_by_1120,worn,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_e88acae824fd3effd1662e80,John Southfield,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
manorop_recon_repair_0748_estate_surface_913e1bb7bd073f4a2a0d,,seeded_incidence_candidate,period_start_1117_1119,manor_hx_35276,Manor of Ridgewell,c_4,Northwych,barony,house,t0h_41dd8e59b34a1dad5b06e894,House Hytheford,estate_surface_913e1bb7bd073f4a2a0d,IE-002,Storage & Handling,EP-02,Stores & Handling,repair,repair,B2_estate_repair,1118,1119,1.0000,completed_by_1120,impaired,seeded_need_or_opportunity_weighted_by_source_band_and_catalog_eligibility,t0p_07e20abd1f208ddac03efd17,Adam Scribner the Black,exact_manor_steward_owner_reused_without_office_or_remuneration_change,incidence_selected_from_founder_worked_doctrine,foundation_a_uat_seeded_candidate,candidate_resource_profile_pending_runtime_obligation_bridge,false,admitted_read_only_candidate_history
