facility_id,facility_business_key,facility_kind,facility_type,parent_manor_id,parent_local_community_unit_id,jurisdiction,parent_asset_surface_id,parent_surface_key,operational_state,fortification_posture,coverage_requirement,coverage_state,named_post_assignment_id,functional_custody_assignment_id,fortification_profile_id,right_register_row_id,access_or_right_family,right_holder_entity_key,beneficiary_entity_key,appointing_authority_entity_key,security_responsibility_instance_id,security_accountable_owner_person_id,security_accountable_owner_person_name,franchise_instance_state,franchise_responsibility_instance_id,franchise_candidate_instance_key,franchise_candidate_owner_person_id,franchise_candidate_owner_person_name,revenue_instance_state,revenue_candidate_instance_key,revenue_candidate_owner_person_id,revenue_candidate_owner_person_name,gate_access_profile,custody_profile,equipment_or_armory_profile,standing_force_profile,condition_fact_state,security_identity_coverage_runtime_authority,operation_runtime_authority,fiscal_runtime_authority,current_pas_eligible,source_status,materialization_approval
uatfacility_67b263e0e97c7a2eb73b2e50,specialized_facility:STEP6DB-RIGHT-SELECTED-000119:fair_hx_39260_164,local_functional_facility,fair,manor_hx_39260,lcu_registry_sett_hx_39260,Crowmarsh,estate_surface_108a4f1ff678b3417f7d,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_67b263e0e97c7a2eb73b2e50,,STEP6DB-RIGHT-SELECTED-000119,market_fair_franchise,institution:bishopric_of_crowmarsh,institution:bishopric_of_crowmarsh,institution:royal_crown_falvier_apparatus,cri2_506d3718447f857a97e419a9,t0p_7c3fc0008e632b907cee8d6a,Wulfstan Spicer,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_67b263e0e97c7a2eb73b2e50,t0p_a357c671eeb1722d504f1a92,Herman of Hazelwick,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_67b263e0e97c7a2eb73b2e50,t0p_a357c671eeb1722d504f1a92,Herman of Hazelwick,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_68ced87279d129ee726050e6,specialized_facility:STEP6DB-RIGHT-SELECTED-000015:market_hx_33886_113,local_functional_facility,market,manor_hx_33886,lcu_registry_sett_hx_33886,Larkspire,estate_surface_59d90d3074768d30c4dc,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_68ced87279d129ee726050e6,,STEP6DB-RIGHT-SELECTED-000015,market_fair_franchise,house:house_serevin_south_x1ub,house:house_serevin_south_x1ub,institution:royal_crown_falvier_apparatus,cri2_4977e31f701d385f0301d765,t0p_74e10a5a19ff954839647117,Florent Fenfield,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_68ced87279d129ee726050e6,t0p_0ea3406eb9e26599d5229617,Fulke of Larkspire,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_68ced87279d129ee726050e6,t0p_0ea3406eb9e26599d5229617,Fulke of Larkspire,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_696fc8b7019ea5d4b4da432b,specialized_facility:STEP6DB-RIGHT-SELECTED-000145:toll_point_hx_45424_65,controlled_crossing,toll_point,manor_hx_45983,lcu_rural_manor_hx_45702,Glastonmere,estate_surface_7d4170ac634ed3e637cc,IE-009,active,,named_post,named_post_covered,security-post:crossing:uatfacility_696fc8b7019ea5d4b4da432b,,,STEP6DB-RIGHT-SELECTED-000145,bridge_ferry_toll_route,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,cri2_2e3852d88c74b4a29eb3374c,t0p_afc0fa84510e30836773dd34,Nigel Scrivener the Red,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_696fc8b7019ea5d4b4da432b,t0p_694c6b2169c7f925221c95b7,Benoit of Crownfold Court,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_696fc8b7019ea5d4b4da432b,t0p_252d1651dd06c63d105814e4,Guy of Pilgrimwick Court,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_6b2e5da5adcb887f1c551274,specialized_facility:STEP6DB-RIGHT-SELECTED-000117:fair_hx_34487_127,local_functional_facility,fair,manor_hx_34487,lcu_registry_sett_hx_34487,Merewatch,estate_surface_7798294b283a0ff9c4ca,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_6b2e5da5adcb887f1c551274,,STEP6DB-RIGHT-SELECTED-000117,market_fair_franchise,institution:bishopric_of_merewatch,institution:bishopric_of_merewatch,institution:royal_crown_falvier_apparatus,cri2_7508edf74990bd24b20e648e,t0p_454540a212f4addc4d412829,Richard Reader the Younger,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_6b2e5da5adcb887f1c551274,t0p_8c4963d1fe1829e440910c74,Ulric of Grimwold Court,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_6b2e5da5adcb887f1c551274,t0p_8c4963d1fe1829e440910c74,Ulric of Grimwold Court,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_6ca3fc0a6cd0c4ef1bbc0235,specialized_facility:STEP6DB-RIGHT-SELECTED-000112:market_hx_55776_691,local_functional_facility,market,manor_hx_55776,lcu_rural_manor_hx_55776,Kestrelford,estate_surface_7fd53be64ddaa95fe77b,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_6ca3fc0a6cd0c4ef1bbc0235,,STEP6DB-RIGHT-SELECTED-000112,market_fair_franchise,house:house_falvier_river_g9hz,house:house_falvier_river_g9hz,institution:royal_crown_falvier_apparatus,cri2_44269477cf70e02e85196b44,t0p_619aba59dffa33f69111090e,Gilbert Penn,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_6ca3fc0a6cd0c4ef1bbc0235,t0p_999080f5f38087adf8e243f0,Aylwin the Elder of Hartedge,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_6ca3fc0a6cd0c4ef1bbc0235,t0p_2eb3c06ed74725bd89ad4f32,Theobald Scribner,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_6d9f94ec62053b0d006ca17f,specialized_facility:STEP6DB-RIGHT-SELECTED-000068:market_hx_40661_527,local_functional_facility,market,manor_hx_40661,lcu_rural_manor_hx_40661,Crowmarsh,estate_surface_1c187a17381453856839,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_6d9f94ec62053b0d006ca17f,,STEP6DB-RIGHT-SELECTED-000068,market_fair_franchise,house:house_xainval_court_s1qk,house:house_xainval_court_s1qk,institution:royal_crown_falvier_apparatus,cri2_623e5a9d01f58175e020a81c,t0p_5d316048c601ea3cb4ed0f9e,Edmund Scribner the Younger,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_6d9f94ec62053b0d006ca17f,t0p_3f7494988bba435e42af5d04,Edwin of Shadewell,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_6d9f94ec62053b0d006ca17f,t0p_cfb1afccc48289ee8d82e468,Renaud Small,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_6da0f7eb85a8721e2ab3b441,specialized_facility:STEP6DB-RIGHT-SELECTED-000178:fishery_candidate_hx_45979_707,local_functional_facility,fishery_candidate,manor_hx_45979,lcu_rural_manor_hx_45979,Glastonmere,estate_surface_54b29c0503e43b747e92,IE-011,active,,functional_custody,functional_custodian,,security-custody:uatfacility_6da0f7eb85a8721e2ab3b441,,STEP6DB-RIGHT-SELECTED-000178,fishery_storage_water_transport,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,cri2_95932973656232dc36de21b9,t0p_78384c8a8c677ea54b3a3b7a,Frederick Shield,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_6da0f7eb85a8721e2ab3b441,t0p_1f9ab077e95092653d560763,Florent Falvier,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_6da0f7eb85a8721e2ab3b441,t0p_1f9ab077e95092653d560763,Florent Falvier,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_6e132ee55493b794a15cacf0,specialized_facility:STEP6DB-RIGHT-SELECTED-000142:toll_point_hx_39442_53,controlled_crossing,toll_point,manor_hx_39442,lcu_registry_sett_hx_39442,Dunmere,estate_surface_7b8041360015d89a7bc9,IE-009,active,,named_post,named_post_covered,security-post:crossing:uatfacility_6e132ee55493b794a15cacf0,,,STEP6DB-RIGHT-SELECTED-000142,bridge_ferry_toll_route,house:house_serevin_east_h2sl,house:house_serevin_east_h2sl,institution:royal_crown_falvier_apparatus,cri2_553a33ceba7c7e1db96fcfce,t0p_27c854a409cff81cb799b9d6,Dunstan Cooper the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_6e132ee55493b794a15cacf0,t0p_3fe22aa2e8a06ff54fc03f98,Alix of Merewatch,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_6e132ee55493b794a15cacf0,t0p_44620a15c68ee5761f39967a,Simon FitzAethelred,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_6ff33b7501d3d1eeb3f44581,specialized_facility:STEP6DB-RIGHT-SELECTED-000168:mill_hx_30543_299,local_functional_facility,mill,manor_hx_30543,lcu_rural_manor_hx_30543,Bramholt,estate_surface_8097b4c053544fc99db1,IE-007,active,,functional_custody,functional_custodian,,security-custody:uatfacility_6ff33b7501d3d1eeb3f44581,,STEP6DB-RIGHT-SELECTED-000168,mill_facility,house:house_yvrande_high_xr3k,house:house_yvrande_high_xr3k,house:house_yvrande_high_xr3k,cri2_7c2f9cf8d18791a26e713e76,t0p_2ba1fe9ef95cf06a53038148,Warin Field,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_6ff33b7501d3d1eeb3f44581,t0p_1fe7506bda0f1d4b7108b563,Cecilia of Acrefold,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_6ff33b7501d3d1eeb3f44581,t0p_1fe7506bda0f1d4b7108b563,Cecilia of Acrefold,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_70509ab2a26bffe1fe6ab37f,specialized_facility:STEP6DB-RIGHT-SELECTED-000010:market_hx_32484_330,local_functional_facility,market,manor_hx_32484,lcu_rural_manor_hx_32484,Larkspire,estate_surface_68b3586c8c365031e681,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_70509ab2a26bffe1fe6ab37f,,STEP6DB-RIGHT-SELECTED-000010,market_fair_franchise,house:house_serevin_south_x1ub,house:house_serevin_south_x1ub,institution:royal_crown_falvier_apparatus,cri2_a28ecfebea6fc695e85e45ea,t0p_7fad257caaf5248e6fb5444a,Gerard Black the Red,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_70509ab2a26bffe1fe6ab37f,t0p_0ea3406eb9e26599d5229617,Fulke of Larkspire,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_70509ab2a26bffe1fe6ab37f,t0p_0ea3406eb9e26599d5229617,Fulke of Larkspire,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_70ce561c46bd90f555b313f9,specialized_facility:STEP6DB-RIGHT-SELECTED-000040:market_hx_37816_148,local_functional_facility,market,manor_hx_37816,lcu_registry_sett_hx_37816,Falkenford,estate_surface_cbaf8b095d4ef04af227,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_70ce561c46bd90f555b313f9,,STEP6DB-RIGHT-SELECTED-000040,market_fair_franchise,house:house_orbray_lower_6n3g,house:house_orbray_lower_6n3g,institution:royal_crown_falvier_apparatus,cri2_59682fad379c7d87b11f5283,t0p_1dfab47b817dbe877d4bbf8e,Reginald Rolls the Younger,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_70ce561c46bd90f555b313f9,t0p_89687db296f65127f51715bc,Alwin the Elder of Waterfield,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_70ce561c46bd90f555b313f9,t0p_ee167aeeb90ce8c6fd94934a,Thibaut Scribner,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_713405eb55d177d6247ae7f8,specialized_facility:STEP6DB-RIGHT-SELECTED-000111:market_hx_55495_226,local_functional_facility,market,manor_hx_55495,lcu_registry_sett_hx_55495,Kestrelford,estate_surface_fb7cbf0dfb5687d1736f,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_713405eb55d177d6247ae7f8,,STEP6DB-RIGHT-SELECTED-000111,market_fair_franchise,institution:bishopric_of_kestrelford,institution:bishopric_of_kestrelford,institution:royal_crown_falvier_apparatus,cri2_06852ea9bbf1294d29cac9f3,t0p_cd561fa4b4c4b843861e0771,Godwin Brewer,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_713405eb55d177d6247ae7f8,t0p_9d5c48a65c7c3366d70f63a1,Hakon of Ashbridge,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_713405eb55d177d6247ae7f8,t0p_9d5c48a65c7c3366d70f63a1,Hakon of Ashbridge,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_75be9c9a6958c31ce09e7801,specialized_facility:STEP6DB-RIGHT-SELECTED-000124:fair_hx_45974_187,local_functional_facility,fair,manor_hx_45974,lcu_registry_sett_hx_45974,Glastonmere,estate_surface_6ae8a7550ce8ccda0a86,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_75be9c9a6958c31ce09e7801,,STEP6DB-RIGHT-SELECTED-000124,market_fair_franchise,house:house_keldran_elder_cs6p,house:house_keldran_elder_cs6p,institution:royal_crown_falvier_apparatus,cri2_1afc28f9d57b66d054608471,t0p_9d984104447fbcfeac1d3fa7,Nigel Scrivener the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_75be9c9a6958c31ce09e7801,t0p_8023ebdf3efc84a5f6f3e74b,Gilbert of Glastonmere,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_75be9c9a6958c31ce09e7801,t0p_8023ebdf3efc84a5f6f3e74b,Gilbert of Glastonmere,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_764b9b6b5fb252746bb50d11,specialized_facility:STEP6DB-RIGHT-SELECTED-000103:market_hx_51580_212,local_functional_facility,market,manor_hx_51580,lcu_registry_sett_hx_51580,Alderwick,estate_surface_96c53c57e58d0c214a0f,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_764b9b6b5fb252746bb50d11,,STEP6DB-RIGHT-SELECTED-000103,market_fair_franchise,institution:archbishopric_of_eldham,institution:archbishopric_of_eldham,institution:royal_crown_falvier_apparatus,cri2_d6acc0e4b213ec89b699cb80,t0p_5de3357b914f42470b4a9032,John Tanner,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_764b9b6b5fb252746bb50d11,t0p_88d57d06b225ec41a0d64823,John the Elder of Eldham,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_764b9b6b5fb252746bb50d11,t0p_88d57d06b225ec41a0d64823,John the Elder of Eldham,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_77d777640cd2f0e18be3e520,specialized_facility:STEP6DB-RIGHT-SELECTED-000171:mill_hx_37497_452,local_functional_facility,mill,manor_hx_37497,lcu_rural_manor_hx_37497,Dunmere,estate_surface_7ea76d39e762a9962380,IE-007,active,,functional_custody,functional_custodian,,security-custody:uatfacility_77d777640cd2f0e18be3e520,,STEP6DB-RIGHT-SELECTED-000171,mill_facility,house:house_grisard_north_80yf,house:house_grisard_north_80yf,house:house_grisard_north_80yf,cri2_c7da845e19250f61debcfd3a,t0p_227bf8575ec86880a0a02b2c,Edwin Penn the Elder,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_77d777640cd2f0e18be3e520,t0p_cf07510ab909652697e88981,Jan the Elder of Hartwick,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_77d777640cd2f0e18be3e520,t0p_cf07510ab909652697e88981,Jan the Elder of Hartwick,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_78544b926fbf6f4c28c36322,specialized_facility:STEP6DB-RIGHT-SELECTED-000130:fair_hx_52418_216,local_functional_facility,fair,manor_hx_52418,lcu_registry_sett_hx_52418,Alderwick,estate_surface_7e3af1ffa63936c4e72b,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_78544b926fbf6f4c28c36322,,STEP6DB-RIGHT-SELECTED-000130,market_fair_franchise,house:house_xainval_east_fen5,house:house_xainval_east_fen5,institution:royal_crown_falvier_apparatus,cri2_f9f93355b05633c2921009dd,t0p_605e9dfd414a40c1986b095a,Robert Lister the Grey,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_78544b926fbf6f4c28c36322,t0p_b807953ab8b47d5fc33c2cd0,Cuthbert of Greencote Hall,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_78544b926fbf6f4c28c36322,t0p_165557abb24dda3ee341cabd,"Fulke Lister, clerk collector",unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_79faeb34a75d5c2c546cf558,specialized_facility:STEP6DB-RIGHT-SELECTED-000187:storage_or_granary_candidate_hx_55495_228,local_functional_facility,storage_or_granary_candidate,manor_hx_55495,lcu_registry_sett_hx_55495,Kestrelford,estate_surface_87cc1d70faf39c103e10,IE-002,active,,functional_custody,functional_custodian,,security-custody:uatfacility_79faeb34a75d5c2c546cf558,,STEP6DB-RIGHT-SELECTED-000187,fishery_storage_water_transport,institution:bishopric_of_kestrelford,institution:bishopric_of_kestrelford,institution:bishopric_of_kestrelford,cri2_06852ea9bbf1294d29cac9f3,t0p_cd561fa4b4c4b843861e0771,Godwin Brewer,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_79faeb34a75d5c2c546cf558,t0p_9d5c48a65c7c3366d70f63a1,Hakon of Ashbridge,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_79faeb34a75d5c2c546cf558,t0p_9d5c48a65c7c3366d70f63a1,Hakon of Ashbridge,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_7a35cbbd06392622b6892211,specialized_facility:STEP6DB-RIGHT-SELECTED-000166:mill_hx_29407_278,local_functional_facility,mill,manor_hx_29407,lcu_rural_manor_hx_29407,Bramholt,estate_surface_e6ee8b115dd9e7ff8cef,IE-007,active,,functional_custody,functional_custodian,,security-custody:uatfacility_7a35cbbd06392622b6892211,,STEP6DB-RIGHT-SELECTED-000166,mill_facility,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,cri2_7037526d13a8739425c82a9a,t0p_33811ec48c638dd505a1eb0b,Savin Woolman,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_7a35cbbd06392622b6892211,t0p_1f9ab077e95092653d560763,Florent Falvier,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_7a35cbbd06392622b6892211,t0p_1f9ab077e95092653d560763,Florent Falvier,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_7c78b5000479de3025ccde2b,specialized_facility:STEP6DB-RIGHT-SELECTED-000079:market_hx_46542_603,local_functional_facility,market,manor_hx_46542,lcu_rural_manor_hx_46542,Glastonmere,estate_surface_37de1dde94f8b23b6fb4,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_7c78b5000479de3025ccde2b,,STEP6DB-RIGHT-SELECTED-000079,market_fair_franchise,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,cri2_ee54fc552f37849ed4bb474e,t0p_9bc01d3b5fb22668e86f05da,Savin Marshbrook,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_7c78b5000479de3025ccde2b,t0p_1f9ab077e95092653d560763,Florent Falvier,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_7c78b5000479de3025ccde2b,t0p_1f9ab077e95092653d560763,Florent Falvier,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_7c7dc6f5ef10325871d7d028,specialized_facility:STEP6DB-RIGHT-SELECTED-000149:toll_point_hx_53261_77,controlled_crossing,toll_point,manor_hx_53261,lcu_registry_sett_hx_52418,Alderwick,estate_surface_6e4e48a0fb758d49a38a,IE-009,active,,named_post,named_post_covered,security-post:crossing:uatfacility_7c7dc6f5ef10325871d7d028,,,STEP6DB-RIGHT-SELECTED-000149,bridge_ferry_toll_route,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,cri2_785228a3123f232de5e15d6c,t0p_afd76148e0572730f00fbc79,Miles Scriven the Younger,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_7c7dc6f5ef10325871d7d028,t0p_72d901c3708f7e4355e0b3d6,Hugh the Younger of Broadhallow Court,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_7c7dc6f5ef10325871d7d028,t0p_e89757ad77a93ff8ca054152,Gillis of Broadhallow Court,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
uatfacility_7cab7f5cb133fc41fa2b906c,specialized_facility:STEP6DB-RIGHT-SELECTED-000093:market_hx_49617_648,local_functional_facility,market,manor_hx_49617,lcu_rural_manor_hx_49617,Alderwick,estate_surface_f74b77d22d3c540a3db3,IE-010,active,,functional_custody,functional_custodian,,security-custody:uatfacility_7cab7f5cb133fc41fa2b906c,,STEP6DB-RIGHT-SELECTED-000093,market_fair_franchise,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,institution:royal_crown_falvier_apparatus,cri2_74c1cc2aa29bea035d45681e,t0p_2558527d991bdea4d5547bb9,Noel Scribner,candidate_exact_owner_not_admitted,,courtos.responsibility.franchise_operations:uatfacility_7cab7f5cb133fc41fa2b906c,t0p_1f9ab077e95092653d560763,Florent Falvier,candidate_exact_owner_not_admitted,courtos.responsibility.revenue_right_administration_collection:uatfacility_7cab7f5cb133fc41fa2b906c,t0p_1f9ab077e95092653d560763,Florent Falvier,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_or_not_independently_admitted,unknown_no_direct_current_condition_observation,1,false,false,true,admitted_security_facility_assignment_runtime_input,FOUNDER_APPROVED_PHASE_FIVE_SECURITY_MATERIALIZATION_2026_07_29
