step6cs_exact_route_row_id,source_step6cp_execution_row_id,source_step6co_execution_row_id,source_full_route_row_id,source_component,regularity,flow_family,contract_family,resource_id,movement_annualized_amount_year,transport_load_score_year,supplier_entity_id,supplier_entity_label,supplier_sector,supplier_anchor_type,supplier_anchor_id,supplier_county,receiver_or_buyer_entity_id,receiver_or_buyer_entity_label,receiver_or_buyer_sector,receiver_or_buyer_anchor_type,receiver_or_buyer_anchor_id,receiver_or_buyer_county,county_corridor,movement_scope,likely_mode,route_confidence,atomic_counterparty_status,carrier_posture,primary_carrier_entity_id,primary_carrier_label,transport_fee_status,transport_service_fee_coin_year_candidate,right_allocation_candidate_count,right_allocated_net_coin_year_candidate,right_allocation_family_mix,right_allocation_row_id_mix,right_allocation_status_mix,underbuilt_corridor_status,underbuilt_project_row_ids,transport_layer_status,exact_route_master_status,pnl_opening_balance_disposition,working_authority_source_candidate,source_candidate_only,live_posting_authorized,live_route_authorized,live_pnl_fold_authorized,live_transport_cost_effect_authorized,live_toll_effect_authorized,live_inventory_mutation_authorized,live_resource_mutation_authorized,non_authorization_status
STEP6CS-EXACT-ROUTE-009682,STEP6CP-EXEC-11689,STEP6CO-EXEC-11689,STEP6CJ-ROUTE-00039957,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,1.00,1.5000,house:house_ivrel_march_k9x8,House Wickbury,Baronial Houses,manor,manor_hx_36647,Dunmere,house:house_ivrel_march_k9x8,House Wickbury,Baronial Houses,manor,manor_hx_36647,Dunmere,Dunmere,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_ivrel_march_k9x8,House Wickbury,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009683,STEP6CP-EXEC-11690,STEP6CO-EXEC-11690,STEP6CJ-ROUTE-00039958,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,1.00,1.5000,house:house_ivrel_march_k9x8,House Wickbury,Baronial Houses,manor,manor_hx_37492,Dunmere,house:house_ivrel_march_k9x8,House Wickbury,Baronial Houses,manor,manor_hx_37492,Dunmere,Dunmere,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_ivrel_march_k9x8,House Wickbury,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009684,STEP6CP-EXEC-11691,STEP6CO-EXEC-11691,STEP6CJ-ROUTE-00039959,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,1.60,2.4000,house:house_javern_hill_wgdd,House Hithewater,Baronial Houses,manor,manor_hx_36925,Dunmere,house:house_javern_hill_wgdd,House Hithewater,Baronial Houses,manor,manor_hx_36925,Dunmere,Dunmere,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_javern_hill_wgdd,House Hithewater,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009685,STEP6CP-EXEC-11692,STEP6CO-EXEC-11692,STEP6CJ-ROUTE-00039960,step6ci_extracted_materials_domestic_movement,regular,regular_horse_capacity_upkeep,,extracted_materials,0.20,0.3000,house:house_javern_hill_wgdd,House Hithewater,Baronial Houses,manor,manor_hx_36925,Dunmere,house:house_javern_hill_wgdd,House Hithewater,Baronial Houses,manor,manor_hx_36925,Dunmere,Dunmere,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_javern_hill_wgdd,House Hithewater,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009686,STEP6CP-EXEC-11693,STEP6CO-EXEC-11693,STEP6CJ-ROUTE-00039961,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,1.80,2.7000,house:house_javern_hill_wgdd,House Hithewater,Baronial Houses,manor,manor_hx_36927,Dunmere,house:house_javern_hill_wgdd,House Hithewater,Baronial Houses,manor,manor_hx_36927,Dunmere,Dunmere,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_javern_hill_wgdd,House Hithewater,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009687,STEP6CP-EXEC-11694,STEP6CO-EXEC-11694,STEP6CJ-ROUTE-00039962,step6ci_extracted_materials_domestic_movement,regular,regular_horse_capacity_upkeep,,extracted_materials,0.20,0.3000,house:house_javern_hill_wgdd,House Hithewater,Baronial Houses,manor,manor_hx_36927,Dunmere,house:house_javern_hill_wgdd,House Hithewater,Baronial Houses,manor,manor_hx_36927,Dunmere,Dunmere,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_javern_hill_wgdd,House Hithewater,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009688,STEP6CP-EXEC-11695,STEP6CO-EXEC-11695,STEP6CJ-ROUTE-00039963,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_javern_hill_wgdd,House Hithewater,Baronial Houses,manor,manor_hx_38046,Dunmere,house:house_javern_hill_wgdd,House Hithewater,Baronial Houses,manor,manor_hx_38046,Dunmere,Dunmere,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_javern_hill_wgdd,House Hithewater,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009689,STEP6CP-EXEC-11696,STEP6CO-EXEC-11696,STEP6CJ-ROUTE-00039964,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_carvayne_bridge_m4mn,House Hallowford,Baronial Houses,manor,manor_hx_40316,Eldham,house:house_carvayne_bridge_m4mn,House Hallowford,Baronial Houses,manor,manor_hx_40316,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_carvayne_bridge_m4mn,House Hallowford,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009690,STEP6CP-EXEC-11697,STEP6CO-EXEC-11697,STEP6CJ-ROUTE-00039965,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_carvayne_bridge_m4mn,House Hallowford,Baronial Houses,manor,manor_hx_40319,Eldham,house:house_carvayne_bridge_m4mn,House Hallowford,Baronial Houses,manor,manor_hx_40319,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_carvayne_bridge_m4mn,House Hallowford,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009691,STEP6CP-EXEC-11698,STEP6CO-EXEC-11698,STEP6CJ-ROUTE-00039966,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,1.00,1.5000,house:house_carvayne_bridge_m4mn,House Hallowford,Baronial Houses,manor,manor_hx_40599,Eldham,house:house_carvayne_bridge_m4mn,House Hallowford,Baronial Houses,manor,manor_hx_40599,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_carvayne_bridge_m4mn,House Hallowford,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009692,STEP6CP-EXEC-11699,STEP6CO-EXEC-11699,STEP6CJ-ROUTE-00039967,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_carvayne_bridge_m4mn,House Hallowford,Baronial Houses,manor,manor_hx_41158,Eldham,house:house_carvayne_bridge_m4mn,House Hallowford,Baronial Houses,manor,manor_hx_41158,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_carvayne_bridge_m4mn,House Hallowford,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009693,STEP6CP-EXEC-11700,STEP6CO-EXEC-11700,STEP6CJ-ROUTE-00039968,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_orbray_west_hsz9,House Bridgestreet,Baronial Houses,manor,manor_hx_38622,Eldham,house:house_orbray_west_hsz9,House Bridgestreet,Baronial Houses,manor,manor_hx_38622,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_orbray_west_hsz9,House Bridgestreet,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009694,STEP6CP-EXEC-11701,STEP6CO-EXEC-11701,STEP6CJ-ROUTE-00039969,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_orbray_west_hsz9,House Bridgestreet,Baronial Houses,manor,manor_hx_38624,Eldham,house:house_orbray_west_hsz9,House Bridgestreet,Baronial Houses,manor,manor_hx_38624,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_orbray_west_hsz9,House Bridgestreet,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009695,STEP6CP-EXEC-11702,STEP6CO-EXEC-11702,STEP6CJ-ROUTE-00039970,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_orbray_west_hsz9,House Bridgestreet,Baronial Houses,manor,manor_hx_39182,Eldham,house:house_orbray_west_hsz9,House Bridgestreet,Baronial Houses,manor,manor_hx_39182,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_orbray_west_hsz9,House Bridgestreet,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009696,STEP6CP-EXEC-11703,STEP6CO-EXEC-11703,STEP6CJ-ROUTE-00039971,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_orbray_west_hsz9,House Bridgestreet,Baronial Houses,manor,manor_hx_39184,Eldham,house:house_orbray_west_hsz9,House Bridgestreet,Baronial Houses,manor,manor_hx_39184,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_orbray_west_hsz9,House Bridgestreet,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009697,STEP6CP-EXEC-11704,STEP6CO-EXEC-11704,STEP6CJ-ROUTE-00039972,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,1.00,1.5000,house:house_serevin_vale_dddo,House Ashbury,Baronial Houses,manor,manor_hx_41434,Eldham,house:house_serevin_vale_dddo,House Ashbury,Baronial Houses,manor,manor_hx_41434,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_serevin_vale_dddo,House Ashbury,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009698,STEP6CP-EXEC-11705,STEP6CO-EXEC-11705,STEP6CJ-ROUTE-00039973,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,1.00,1.5000,house:house_valcroix_younger_lpsz,House Eastham,Baronial Houses,manor,manor_hx_39479,Eldham,house:house_valcroix_younger_lpsz,House Eastham,Baronial Houses,manor,manor_hx_39479,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_valcroix_younger_lpsz,House Eastham,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009699,STEP6CP-EXEC-11706,STEP6CO-EXEC-11706,STEP6CJ-ROUTE-00039974,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_valcroix_younger_lpsz,House Eastham,Baronial Houses,manor,manor_hx_40039,Eldham,house:house_valcroix_younger_lpsz,House Eastham,Baronial Houses,manor,manor_hx_40039,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_valcroix_younger_lpsz,House Eastham,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009700,STEP6CP-EXEC-11707,STEP6CO-EXEC-11707,STEP6CJ-ROUTE-00039975,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,1.00,1.5000,house:house_valcroix_younger_lpsz,House Eastham,Baronial Houses,manor,manor_hx_41445,Eldham,house:house_valcroix_younger_lpsz,House Eastham,Baronial Houses,manor,manor_hx_41445,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_valcroix_younger_lpsz,House Eastham,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009701,STEP6CP-EXEC-11708,STEP6CO-EXEC-11708,STEP6CJ-ROUTE-00039976,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,1.00,1.5000,house:house_xainval_vale_j3ix,House Reedbrook,Baronial Houses,manor,manor_hx_43127,Eldham,house:house_xainval_vale_j3ix,House Reedbrook,Baronial Houses,manor,manor_hx_43127,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_xainval_vale_j3ix,House Reedbrook,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
STEP6CS-EXACT-ROUTE-009702,STEP6CP-EXEC-11709,STEP6CO-EXEC-11709,STEP6CJ-ROUTE-00039977,step6ci_extracted_materials_domestic_movement,regular,regular_readiness_equipment_upkeep,,extracted_materials,0.20,0.3000,house:house_xainval_vale_j3ix,House Reedbrook,Baronial Houses,manor,manor_hx_43687,Eldham,house:house_xainval_vale_j3ix,House Reedbrook,Baronial Houses,manor,manor_hx_43687,Eldham,Eldham,same_anchor_or_on_site,on_site_or_manor_local,exact_anchor,exact_entity_and_endpoint,internal_transfer_same_entity_no_paid_carrier,house:house_xainval_vale_j3ix,House Reedbrook,no_paid_transport_fee_internal,0,0,0.00,,,,no_underbuilt_public_corridor_project_visible,,exact_no_paid_transport_candidate_review,exact_route_demand_candidate_ready_review_only,candidate_ready_for_pnl_review_not_live,true,true,false,false,false,false,false,false,false,source_candidate_review_only_step6cs_trade_route_master_refresh_no_live_route_no_live_ledger_no_pnl_fold_no_payment_no_due_no_arrear_no_obligation_no_settlement_no_opening_balance_no_stock_lock_no_debt_no_trade_price_no_route_cost_effect_no_toll_effect_no_toll_income_no_inventory_mutation_no_resource_mutation_no_runtime_mutation_no_schema_no_ui_no_turn_no_fixture_no_golden_no_source_status_promotion
