combined_row_id,source_surface,entity_id,source_entity_kind,county_id,county_name,anchor_hex_id,tier_or_group,feature_or_form,public_name_before,locked_public_name,locked_root,public_name_state,lock_action,repair_id,approved_identity_id,validation_scope,source_map_mutation_authorized,live_source_mutation_authorized,display_mutation_authorized,graph_mutation_authorized,ui_fixture_golden_runtime_authorized,house_root_donation_authorized,tenure_created,authority_created,rights_or_obligations_created,church_institution_created,market_right_created
lcu:lcu_rural_manor_hx_39720,lcu_working_final_ready,lcu_rural_manor_hx_39720,local_community_unit,c_8,Dunmere,hx_39720,T3_ordinary_local_community,hamlet,Tideley,Tideley,Tideley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40297,lcu_working_final_ready,lcu_rural_manor_hx_40297,local_community_unit,c_8,Dunmere,hx_40297,T3_ordinary_local_community,hamlet,Shellwell,Shellwell,Shellwell,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40836,lcu_working_final_ready,lcu_rural_manor_hx_40836,local_community_unit,c_8,Dunmere,hx_40836,T3_ordinary_local_community,hamlet,Greywick,Greywick,Greywick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40837,lcu_working_final_ready,lcu_rural_manor_hx_40837,local_community_unit,c_8,Dunmere,hx_40837,T3_ordinary_local_community,hamlet,Landingham,Landingham,Landingham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40842,lcu_working_final_ready,lcu_rural_manor_hx_40842,local_community_unit,c_8,Dunmere,hx_40842,T3_ordinary_local_community,hamlet,Netfleet,Netfleet,Netfleet,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40846,lcu_working_final_ready,lcu_rural_manor_hx_40846,local_community_unit,c_8,Dunmere,hx_40846,T3_ordinary_local_community,hamlet,Dunley,Dunley,Dunley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41126,lcu_working_final_ready,lcu_rural_manor_hx_41126,local_community_unit,c_8,Dunmere,hx_41126,T3_ordinary_local_community,hamlet,Flemingstead,Flemingstead,Flemingstead,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41399,lcu_working_final_ready,lcu_rural_manor_hx_41399,local_community_unit,c_8,Dunmere,hx_41399,T3_ordinary_local_community,hamlet,Mereham,Mereham,Mereham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41405,lcu_working_final_ready,lcu_rural_manor_hx_41405,local_community_unit,c_8,Dunmere,hx_41405,T3_ordinary_local_community,hamlet,Tidestrand,Tidestrand,Tidestrand,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41684,lcu_working_final_ready,lcu_rural_manor_hx_41684,local_community_unit,c_8,Dunmere,hx_41684,T3_ordinary_local_community,hamlet,Warestrand,Warestrand,Warestrand,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41687,lcu_working_final_ready,lcu_rural_manor_hx_41687,local_community_unit,c_8,Dunmere,hx_41687,T3_ordinary_local_community,hamlet,Keelend,Keelend,Keelend,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41961,lcu_working_final_ready,lcu_rural_manor_hx_41961,local_community_unit,c_8,Dunmere,hx_41961,T3_ordinary_local_community,hamlet,Marshstow,Marshstow,Marshstow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_42249,lcu_working_final_ready,lcu_rural_manor_hx_42249,local_community_unit,c_8,Dunmere,hx_42249,T3_ordinary_local_community,hamlet,Cobleham,Cobleham,Cobleham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_42525,lcu_working_final_ready,lcu_rural_manor_hx_42525,local_community_unit,c_8,Dunmere,hx_42525,T3_ordinary_local_community,hamlet,Flemingstrand,Flemingstrand,Flemingstrand,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_43091,lcu_working_final_ready,lcu_rural_manor_hx_43091,local_community_unit,c_8,Dunmere,hx_43091,T3_ordinary_local_community,hamlet,Shellton,Shellton,Shellton,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_43650,lcu_working_final_ready,lcu_rural_manor_hx_43650,local_community_unit,c_8,Dunmere,hx_43650,T3_ordinary_local_community,hamlet,Sandstow,Sandstow,Sandstow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_45336,lcu_working_final_ready,lcu_rural_manor_hx_45336,local_community_unit,c_8,Dunmere,hx_45336,T3_ordinary_local_community,hamlet,Sailley,Sailley,Sailley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_45898,lcu_working_final_ready,lcu_rural_manor_hx_45898,local_community_unit,c_8,Dunmere,hx_45898,T3_ordinary_local_community,hamlet,Warewick,Warewick,Warewick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_46460,lcu_working_final_ready,lcu_rural_manor_hx_46460,local_community_unit,c_8,Dunmere,hx_46460,T3_ordinary_local_community,hamlet,Coblefleet,Coblefleet,Coblefleet,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_47021,lcu_working_final_ready,lcu_rural_manor_hx_47021,local_community_unit,c_8,Dunmere,hx_47021,T3_ordinary_local_community,hamlet,Haventon,Haventon,Haventon,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_32166,lcu_working_final_ready,lcu_rural_manor_hx_32166,local_community_unit,c_8,Dunmere,hx_32166,T2_service_locality,institutional_precinct,Dunminster,Dunminster,Dunminster,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33006,lcu_working_final_ready,lcu_rural_manor_hx_33006,local_community_unit,c_8,Dunmere,hx_33006,T2_service_locality,institutional_precinct,Hallowhithe,Hallowhithe,Hallowhithe,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33288,lcu_working_final_ready,lcu_rural_manor_hx_33288,local_community_unit,c_8,Dunmere,hx_33288,T2_service_locality,institutional_precinct,Strandchapel,Strandchapel,Strandchapel,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33564,lcu_working_final_ready,lcu_rural_manor_hx_33564,local_community_unit,c_8,Dunmere,hx_33564,T2_service_locality,institutional_precinct,Saltcell,Saltcell,Saltcell,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33566,lcu_working_final_ready,lcu_rural_manor_hx_33566,local_community_unit,c_8,Dunmere,hx_33566,T2_service_locality,institutional_precinct,Brinechapel,Brinechapel,Brinechapel,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33853,lcu_working_final_ready,lcu_rural_manor_hx_33853,local_community_unit,c_8,Dunmere,hx_33853,T2_service_locality,institutional_precinct,Harborton,Harborton,Harborton,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34409,lcu_working_final_ready,lcu_rural_manor_hx_34409,local_community_unit,c_8,Dunmere,hx_34409,T2_service_locality,institutional_precinct,Hitheworth,Hitheworth,Hitheworth,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34413,lcu_working_final_ready,lcu_rural_manor_hx_34413,local_community_unit,c_8,Dunmere,hx_34413,T2_service_locality,institutional_precinct,Flemingbrook,Flemingbrook,Flemingbrook,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34416,lcu_working_final_ready,lcu_rural_manor_hx_34416,local_community_unit,c_8,Dunmere,hx_34416,T2_service_locality,institutional_precinct,Fiskwick,Fiskwick,Fiskwick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34688,lcu_working_final_ready,lcu_rural_manor_hx_34688,local_community_unit,c_8,Dunmere,hx_34688,T2_service_locality,institutional_precinct,Saltstrand,Saltstrand,Saltstrand,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34974,lcu_working_final_ready,lcu_rural_manor_hx_34974,local_community_unit,c_8,Dunmere,hx_34974,T2_service_locality,institutional_precinct,Landingworth,Landingworth,Landingworth,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34975,lcu_working_final_ready,lcu_rural_manor_hx_34975,local_community_unit,c_8,Dunmere,hx_34975,T2_service_locality,institutional_precinct,Warehaven,Warehaven,Warehaven,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35254,lcu_working_final_ready,lcu_rural_manor_hx_35254,local_community_unit,c_8,Dunmere,hx_35254,T2_service_locality,institutional_precinct,Harborhithe,Harborhithe,Harborhithe,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35259,lcu_working_final_ready,lcu_rural_manor_hx_35259,local_community_unit,c_8,Dunmere,hx_35259,T2_service_locality,institutional_precinct,Coblewick,Coblewick,Coblewick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35528,lcu_working_final_ready,lcu_rural_manor_hx_35528,local_community_unit,c_8,Dunmere,hx_35528,T2_service_locality,institutional_precinct,Keelhallow,Keelhallow,Keelhallow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36098,lcu_working_final_ready,lcu_rural_manor_hx_36098,local_community_unit,c_8,Dunmere,hx_36098,T2_service_locality,institutional_precinct,Warequay,Warequay,Warequay,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_37492,lcu_working_final_ready,lcu_rural_manor_hx_37492,local_community_unit,c_8,Dunmere,hx_37492,T2_service_locality,institutional_precinct,Brinehallow,Brinehallow,Brinehallow,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_39179,lcu_working_final_ready,lcu_rural_manor_hx_39179,local_community_unit,c_8,Dunmere,hx_39179,T2_service_locality,institutional_precinct,Gullwell,Gullwell,Gullwell,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_39452,lcu_working_final_ready,lcu_rural_manor_hx_39452,local_community_unit,c_8,Dunmere,hx_39452,T2_service_locality,institutional_precinct,Ferrychapel,Ferrychapel,Ferrychapel,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40010,lcu_working_final_ready,lcu_rural_manor_hx_40010,local_community_unit,c_8,Dunmere,hx_40010,T2_service_locality,institutional_precinct,Havenwell,Havenwell,Havenwell,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40283,lcu_working_final_ready,lcu_rural_manor_hx_40283,local_community_unit,c_8,Dunmere,hx_40283,T2_service_locality,institutional_precinct,Sailmere,Sailmere,Sailmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40285,lcu_working_final_ready,lcu_rural_manor_hx_40285,local_community_unit,c_8,Dunmere,hx_40285,T2_service_locality,institutional_precinct,Dunstrand,Dunstrand,Dunstrand,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40291,lcu_working_final_ready,lcu_rural_manor_hx_40291,local_community_unit,c_8,Dunmere,hx_40291,T2_service_locality,institutional_precinct,Dunewick,Dunewick,Dunewick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40294,lcu_working_final_ready,lcu_rural_manor_hx_40294,local_community_unit,c_8,Dunmere,hx_40294,T2_service_locality,institutional_precinct,Hithebrook,Hithebrook,Hithebrook,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34964,lcu_working_final_ready,lcu_rural_manor_hx_34964,local_community_unit,c_8,Dunmere,hx_34964,T2_service_locality,market_village,Landinghithe,Landinghithe,Landinghithe,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36087,lcu_working_final_ready,lcu_rural_manor_hx_36087,local_community_unit,c_8,Dunmere,hx_36087,T2_service_locality,market_village,Greyhaven,Greyhaven,Greyhaven,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38606,lcu_working_final_ready,lcu_rural_manor_hx_38606,local_community_unit,c_8,Dunmere,hx_38606,T2_service_locality,market_village,Oarmere,Oarmere,Oarmere,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38893,lcu_working_final_ready,lcu_rural_manor_hx_38893,local_community_unit,c_8,Dunmere,hx_38893,T2_service_locality,market_village,,Maltwick,Maltwick,included_in_working_authority_name_closure,approved_blank_name_closure_applied,V04-PLACE-MANOR-LCU-BLANK-NAME-AND-QA-PERSON-NAME-CLOSURE-MATERIALIZATION-001,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_39450,lcu_working_final_ready,lcu_rural_manor_hx_39450,local_community_unit,c_8,Dunmere,hx_39450,T2_service_locality,market_village,Landingstrand,Landingstrand,Landingstrand,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_37497,lcu_working_final_ready,lcu_rural_manor_hx_37497,local_community_unit,c_8,Dunmere,hx_37497,T2_service_locality,route_cluster,Saltcross,Saltcross,Saltcross,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38336,lcu_working_final_ready,lcu_rural_manor_hx_38336,local_community_unit,c_8,Dunmere,hx_38336,T2_service_locality,route_cluster,Marshhithe,Marshhithe,Marshhithe,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38616,lcu_working_final_ready,lcu_rural_manor_hx_38616,local_community_unit,c_8,Dunmere,hx_38616,T2_service_locality,route_cluster,Hithegate,Hithegate,Hithegate,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38619,lcu_working_final_ready,lcu_rural_manor_hx_38619,local_community_unit,c_8,Dunmere,hx_38619,T2_service_locality,route_cluster,Ferrycross,Ferrycross,Ferrycross,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38620,lcu_working_final_ready,lcu_rural_manor_hx_38620,local_community_unit,c_8,Dunmere,hx_38620,T2_service_locality,route_cluster,Sandbridge,Sandbridge,Sandbridge,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38900,lcu_working_final_ready,lcu_rural_manor_hx_38900,local_community_unit,c_8,Dunmere,hx_38900,T2_service_locality,route_cluster,Saltbridge,Saltbridge,Saltbridge,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_33000,lcu_working_final_ready,lcu_rural_manor_hx_33000,local_community_unit,c_8,Dunmere,hx_33000,T4_dependency_or_terrain_edge,terrain-edge cluster,Quayworth,Quayworth,Quayworth,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34400,lcu_working_final_ready,lcu_rural_manor_hx_34400,local_community_unit,c_8,Dunmere,hx_34400,T4_dependency_or_terrain_edge,terrain-edge cluster,Quayham,Quayham,Quayham,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_34699,lcu_working_final_ready,lcu_rural_manor_hx_34699,local_community_unit,c_8,Dunmere,hx_34699,T4_dependency_or_terrain_edge,terrain-edge cluster,Wareshaw,Wareshaw,Wareshaw,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_35803,lcu_working_final_ready,lcu_rural_manor_hx_35803,local_community_unit,c_8,Dunmere,hx_35803,T4_dependency_or_terrain_edge,terrain-edge cluster,Harborquay,Harborquay,Harborquay,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36363,lcu_working_final_ready,lcu_rural_manor_hx_36363,local_community_unit,c_8,Dunmere,hx_36363,T4_dependency_or_terrain_edge,terrain-edge cluster,Quaywick,Quaywick,Quaywick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36645,lcu_working_final_ready,lcu_rural_manor_hx_36645,local_community_unit,c_8,Dunmere,hx_36645,T4_dependency_or_terrain_edge,terrain-edge cluster,Mereshaw,Mereshaw,Mereshaw,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_36925,lcu_working_final_ready,lcu_rural_manor_hx_36925,local_community_unit,c_8,Dunmere,hx_36925,T4_dependency_or_terrain_edge,terrain-edge cluster,Hithewater,Hithewater,Hithewater,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_37781,lcu_working_final_ready,lcu_rural_manor_hx_37781,local_community_unit,c_8,Dunmere,hx_37781,T4_dependency_or_terrain_edge,terrain-edge cluster,Netcote,Netcote,Netcote,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38046,lcu_working_final_ready,lcu_rural_manor_hx_38046,local_community_unit,c_8,Dunmere,hx_38046,T4_dependency_or_terrain_edge,terrain-edge cluster,Dunestrand,Dunestrand,Dunestrand,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38060,lcu_working_final_ready,lcu_rural_manor_hx_38060,local_community_unit,c_8,Dunmere,hx_38060,T4_dependency_or_terrain_edge,terrain-edge cluster,Netley,Netley,Netley,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_38612,lcu_working_final_ready,lcu_rural_manor_hx_38612,local_community_unit,c_8,Dunmere,hx_38612,T4_dependency_or_terrain_edge,terrain-edge cluster,Flemingedge,Flemingedge,Flemingedge,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_39177,lcu_working_final_ready,lcu_rural_manor_hx_39177,local_community_unit,c_8,Dunmere,hx_39177,T4_dependency_or_terrain_edge,terrain-edge cluster,Marshstrand,Marshstrand,Marshstrand,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40575,lcu_working_final_ready,lcu_rural_manor_hx_40575,local_community_unit,c_8,Dunmere,hx_40575,T4_dependency_or_terrain_edge,terrain-edge cluster,Keelwell,Keelwell,Keelwell,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40577,lcu_working_final_ready,lcu_rural_manor_hx_40577,local_community_unit,c_8,Dunmere,hx_40577,T4_dependency_or_terrain_edge,terrain-edge cluster,Tidehaven,Tidehaven,Tidehaven,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40857,lcu_working_final_ready,lcu_rural_manor_hx_40857,local_community_unit,c_8,Dunmere,hx_40857,T4_dependency_or_terrain_edge,terrain-edge cluster,Oarwick,Oarwick,Oarwick,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40860,lcu_working_final_ready,lcu_rural_manor_hx_40860,local_community_unit,c_8,Dunmere,hx_40860,T4_dependency_or_terrain_edge,terrain-edge cluster,Merebank,Merebank,Merebank,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_40861,lcu_working_final_ready,lcu_rural_manor_hx_40861,local_community_unit,c_8,Dunmere,hx_40861,T4_dependency_or_terrain_edge,terrain-edge cluster,Oarcote,Oarcote,Oarcote,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41127,lcu_working_final_ready,lcu_rural_manor_hx_41127,local_community_unit,c_8,Dunmere,hx_41127,T4_dependency_or_terrain_edge,terrain-edge cluster,Oarquay,Oarquay,Oarquay,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41134,lcu_working_final_ready,lcu_rural_manor_hx_41134,local_community_unit,c_8,Dunmere,hx_41134,T4_dependency_or_terrain_edge,terrain-edge cluster,Quayquay,Quayquay,Quayquay,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41414,lcu_working_final_ready,lcu_rural_manor_hx_41414,local_community_unit,c_8,Dunmere,hx_41414,T4_dependency_or_terrain_edge,terrain-edge cluster,Hitheedge,Hitheedge,Hitheedge,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41700,lcu_working_final_ready,lcu_rural_manor_hx_41700,local_community_unit,c_8,Dunmere,hx_41700,T4_dependency_or_terrain_edge,terrain-edge cluster,Harborshaw,Harborshaw,Harborshaw,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41970,lcu_working_final_ready,lcu_rural_manor_hx_41970,local_community_unit,c_8,Dunmere,hx_41970,T4_dependency_or_terrain_edge,terrain-edge cluster,Greyshaw,Greyshaw,Greyshaw,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_41974,lcu_working_final_ready,lcu_rural_manor_hx_41974,local_community_unit,c_8,Dunmere,hx_41974,T4_dependency_or_terrain_edge,terrain-edge cluster,Coblehaven,Coblehaven,Coblehaven,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_42533,lcu_working_final_ready,lcu_rural_manor_hx_42533,local_community_unit,c_8,Dunmere,hx_42533,T4_dependency_or_terrain_edge,terrain-edge cluster,Oarstrand,Oarstrand,Oarstrand,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_42534,lcu_working_final_ready,lcu_rural_manor_hx_42534,local_community_unit,c_8,Dunmere,hx_42534,T4_dependency_or_terrain_edge,terrain-edge cluster,Duneton,Duneton,Duneton,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_rural_manor_hx_42812,lcu_working_final_ready,lcu_rural_manor_hx_42812,local_community_unit,c_8,Dunmere,hx_42812,T4_dependency_or_terrain_edge,terrain-edge cluster,Tideshaw,Tideshaw,Tideshaw,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_34404,lcu_working_final_ready,lcu_registry_sett_hx_34404,local_community_unit,c_8,Dunmere,hx_34404,T1_public_center_or_high_consumer,town,Merechester,Merechester,Merechester,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_35807,lcu_working_final_ready,lcu_registry_sett_hx_35807,local_community_unit,c_8,Dunmere,hx_35807,T1_public_center_or_high_consumer,town,Duncaster,Duncaster,Duncaster,included_in_source_candidate_lock_view,approved_multi_anchor_identity_member,,place_identity_county_seat_complex_duncaster,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
lcu:lcu_registry_sett_hx_35821,lcu_working_final_ready,lcu_registry_sett_hx_35821,local_community_unit,c_8,Dunmere,hx_35821,T1_public_center_or_high_consumer,town,Sandstrand,Sandstrand,Sandstrand,included_in_source_candidate_lock_view,accepted_unchanged,,,visible_public_name,false,false,false,false,false,false,false,false,false,false,false
