manor_id,seat_hex_id,county_id,primary_role,seat_roles,seat_archetype,hex_count,total_net_productive_capacity,avg_water_access_score,avg_buildability_score,route_access_score,route_degree,territorial_degree,estimated_peasant_households,manor_size_class,capacity_quantile_band,is_elite,was_repaired,was_merged,was_split,residual_share
manor_hx_47892,hx_47892,c_13,,,ordinary,29,24.1896,0.1874,0.96,0.4436,8,8,115,large,top,false,true,false,false,
manor_hx_48141,hx_48141,c_5,,,ordinary,24,20.5532,0.6701,0.87,0.1832,4,4,150,large,top,false,false,false,false,
manor_hx_48152,hx_48152,c_13,,,ordinary,8,6.8152,0.2708,0.96,0.1664,3,3,8,small,middle,false,true,false,false,
manor_hx_48705,hx_48705,c_5,,,ordinary,12,11.0939,0.5972,0.96,0.1526,6,7,45,medium,middle,false,false,false,false,
manor_hx_48709,hx_48709,c_13,,,ordinary,8,7.0902,0.4271,0.96,0.1456,5,4,12,small,middle,false,false,false,false,
manor_hx_49263,hx_49263,c_5,,,ordinary,13,11.1008,0.8526,0.8354,0.1221,3,3,47,medium,middle,false,false,false,false,
manor_hx_49273,hx_49273,c_13,,,ordinary,8,6.9612,0.3542,0.96,0.2289,5,5,13,small,middle,false,false,false,false,
manor_hx_49827,hx_49827,c_13,,,ordinary,23,18.3507,0.8225,0.7609,0.104,4,4,37,medium,top,false,false,false,false,
manor_hx_49831,hx_49831,c_13,,,ordinary,12,10.721,0.6042,0.9217,0.1873,4,5,46,medium,middle,false,false,false,false,
manor_hx_50117,hx_50117,c_13,,,ordinary,8,6.9798,0.3646,0.96,0.3121,6,6,8,small,middle,false,false,false,false,
manor_hx_50398,hx_50398,c_13,abbey_site,abbey_site,elite,4,3.5916,0.4792,0.96,0.3329,3,3,8,small,bottom,true,false,false,false,
manor_hx_50424,hx_50424,c_8,,,ordinary,25,19.3604,0.1781,0.8864,0.2713,5,8,46,medium,top,false,true,false,false,
manor_hx_50954,hx_50954,c_13,,,ordinary,31,22.5961,0.75,0.6974,0.2081,4,5,86,large,top,false,false,false,false,
manor_hx_50964,hx_50964,c_13,,,ordinary,8,6.7789,0.25,0.96,0.3304,4,4,12,small,middle,false,true,false,false,
manor_hx_50986,hx_50986,c_8,baronial_seat,baronial_seat,elite,4,3.4074,0.2708,0.96,0.3101,5,5,10,small,bottom,true,false,false,false,
manor_hx_50990,hx_50990,c_8,,,ordinary,10,7.7469,0.25,0.868,0.2326,4,4,15,small,middle,false,false,false,false,
manor_hx_51238,hx_51238,c_13,,,ordinary,9,6.129,0.7593,0.6644,0.2753,4,4,9,small,middle,false,false,false,false,
manor_hx_51272,hx_51272,c_8,baronial_seat,baronial_seat,elite,4,3.4988,0.375,0.96,0.2255,2,3,7,small,bottom,true,false,false,false,
manor_hx_51522,hx_51522,c_13,,,ordinary,8,7.2211,0.5,0.96,0.3854,3,3,11,small,middle,false,true,false,false,
manor_hx_51548,hx_51548,c_8,,,ordinary,9,7.9741,0.4259,0.96,0.2713,4,5,11,small,middle,false,true,false,false,
manor_hx_51557,hx_51557,c_8,,,ordinary,36,30.4396,0.3773,0.9217,0.155,2,2,126,large,top,false,false,false,false,
manor_hx_51811,hx_51811,c_13,,,ordinary,8,6.9062,0.3229,0.96,0.2771,3,4,16,small,middle,false,true,false,false,
manor_hx_51834,hx_51834,c_8,,,ordinary,45,30.3291,0.713,0.6329,0.1973,4,6,125,large,top,false,false,false,false,
manor_hx_52084,hx_52084,c_13,baronial_seat,baronial_seat,elite,4,3.6288,0.5208,0.96,0.4405,5,5,11,small,bottom,true,false,false,false,
manor_hx_52086,hx_52086,c_13,,,ordinary,8,7.0902,0.4271,0.96,0.3854,7,7,15,small,middle,false,true,false,false,
manor_hx_52106,hx_52106,c_8,,,ordinary,9,7.6441,0.2593,0.96,0.2326,3,3,14,small,middle,false,true,false,false,
manor_hx_52644,hx_52644,c_13,,,ordinary,8,6.8755,0.7083,0.86,0.3854,5,5,13,small,middle,false,false,false,false,
manor_hx_52650,hx_52650,c_13,,,ordinary,8,7.183,0.4792,0.96,0.388,6,6,8,small,middle,false,true,false,false,
manor_hx_52929,hx_52929,c_13,abbey_site,abbey_site,elite,4,3.7421,0.6458,0.96,0.4434,5,5,9,small,bottom,true,false,false,false,
manor_hx_52944,hx_52944,c_8,,,ordinary,9,7.5902,0.2315,0.96,0.2222,2,2,13,small,middle,false,true,false,false,
manor_hx_53208,hx_53208,c_13,,,ordinary,10,9.2022,0.725,0.926,0.388,5,5,13,small,middle,false,false,false,false,
manor_hx_53210,hx_53210,c_13,baronial_seat,baronial_seat,elite,4,3.8183,0.7292,0.96,0.4157,4,4,12,small,middle,true,false,false,false,
manor_hx_53214,hx_53214,c_13,,,ordinary,8,7.2392,0.5104,0.96,0.3048,6,6,10,small,middle,false,true,false,false,
manor_hx_53218,hx_53218,c_13,,,ordinary,8,6.9428,0.3438,0.96,0.2963,4,3,18,small,middle,false,true,false,false,
manor_hx_53502,hx_53502,c_8,,,ordinary,8,7.0536,0.4063,0.96,0.3209,5,5,11,small,middle,false,true,false,false,
manor_hx_53766,hx_53766,c_13,,,ordinary,17,13.2027,0.8235,0.7576,0.2771,2,2,34,medium,middle,false,false,false,false,
manor_hx_53772,hx_53772,c_13,,,ordinary,9,7.7556,0.8148,0.8556,0.3603,6,6,14,small,middle,false,false,false,false,
manor_hx_54336,hx_54336,c_13,,,ordinary,12,10.9994,0.5625,0.96,0.2494,5,5,36,medium,middle,false,false,false,false,
manor_hx_54341,hx_54341,c_8,,,ordinary,8,7.4466,0.625,0.96,0.3703,6,7,15,small,middle,false,true,false,false,
manor_hx_54342,hx_54342,c_8,abbey_site,abbey_site,elite,4,3.7421,0.6458,0.96,0.395,5,5,9,small,bottom,true,false,false,false,
manor_hx_54623,hx_54623,c_8,baronial_seat,baronial_seat,elite,4,3.8183,0.7292,0.96,0.3703,3,3,15,small,middle,true,false,false,false,
manor_hx_54625,hx_54625,c_8,,,ordinary,9,8.3299,0.6018,0.96,0.3209,6,6,9,small,middle,false,true,false,false,
manor_hx_54894,hx_54894,c_13,,,ordinary,16,13.3272,0.7292,0.8325,0.2494,2,3,33,medium,middle,false,false,false,false,
manor_hx_55180,hx_55180,c_8,,,ordinary,12,10.392,0.6944,0.875,0.2716,4,5,28,medium,middle,false,false,false,false,
manor_hx_55464,hx_55464,c_8,,,ordinary,26,16.6179,0.8974,0.5846,0.2963,6,6,45,medium,top,false,false,false,false,
manor_hx_55748,hx_55748,c_8,,,ordinary,30,23.7585,0.5694,0.8067,0.2469,3,3,122,large,top,false,false,false,false,
